"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","Calu-3","Calu-6","CAMA-1","COLO-205","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","Hs-578-T","HT-1197","HT-1376","HT-29","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"NCI-H747",0.711209327303635,0.859288134755583,0.95022556595085,0.876469216356186,0.850953502799645,0.735813713929095,0.940808268799934,0.610093639797315,0.840191740380508,0.663890937198505,0.698832598140589,0.822888667321641,0.826369280046226,0.66029287350512,0.901201984606508,0.843607406831575,0.751503308383374,0.781707903440552,0.803640464163749,0.92859114236041,0.914897781493194,0.750502578088618,0.864919205182395,0.664766199832976,0.868034858723734,0.769874111923689,0.563381349522218,0.550511291176091,0.715674856556746,0.852929541336379,0.65427741626267,0.890658655289041,0.822304567104932,0.601745765996868,0.819791363692511,0.817465148439109,0.859975589472632,0.85433707680238,0.79748734591124,0.781839474293028,0.876817743965266,0.784704074195416,0.940893655053115,0.835716563172773,0.866712680035587,0.788346161023709,0.843596294483958,0.846051937685852,0.649822053465214,0.854155063798227,0.714120563362762,0.759160614773705,0.934802573541604,0.810451257777409,0.84362318021745,0.804705388134999,0.860729251932289,0.835633839154703,0.634107475671498,0.871401065233957,0.599520380743444,0.956294617302664,0.935488795405201,0.757530676849079,0.677550619741338,0.518846737452204,0.883903513530102,1,0.845395683791179,0.726804511031849,0.626161683052522,0.844173966871762,0.656928581067416,0.815159525794772,0.827000886381459,0.693550674843054,0.883808807885026,0.929908752859496,0.721588754794707,0.934113734818849,0.951683179428553,0.792289403332029,0.845357242190693,0.721216065057869,0.60202601336014
"NCI-H838",0.909119592608447,0.953721500672681,0.905802618271869,0.910170830315389,0.978057973718517,0.807286980003597,0.84481099919505,0.86452328190437,0.833358938171662,0.880091187201892,0.768489970065062,0.845571501303852,0.9067612537873,0.879462820643075,0.844919160507572,0.788741103134584,0.626222440303863,0.886703106746183,0.665671194543427,0.906769890380169,0.951238255782151,0.593397539348338,0.726251103619933,0.885619226084786,0.914648470794265,0.940581181953969,0.50576021764614,0.411286474175122,0.93849760511508,0.68674746859111,0.868297796153625,0.925977921100289,0.719725528611682,0.405386920172115,0.840192136939821,0.699734735249165,0.792020266099679,0.784154788287876,0.684493666051285,0.904568233556875,0.840665563538628,0.769529127814598,0.948522095627244,0.669788914456905,0.833773200049886,0.853185889302687,0.870498337832398,0.79948499573489,0.42036206164868,0.889957284299201,0.889522846961524,0.580692596295114,0.861771017105627,0.621863255610873,0.957047671282109,0.740885796272692,0.875014387644804,0.900823427878564,0.407689276659441,0.718202570302573,0.834480481224587,0.939848548984807,0.843474233789918,0.671177032288484,0.742914054880058,0.360301320006618,0.90139016153487,0.845395683791179,1,0.574359423488652,0.779468827208132,0.577086176459259,0.831692056609465,0.979325639706946,0.622103519513435,0.902591947302154,0.914435384152838,0.925182292812233,0.512211139822431,0.861413915288235,0.872719308165748,0.821379546074187,0.833236504793536,0.686580559327523,0.890878682415438
"NCI-SNU-16",0.464907439520125,0.715897616380197,0.732549489197641,0.710619850966072,0.65214213366364,0.844700439170031,0.636062791726336,0.414491202965895,0.818587207105783,0.396068647305603,0.296260167631564,0.826728169741778,0.740251315186764,0.507406589040717,0.806086364964719,0.866077733267759,0.873137050621293,0.812172657054354,0.819666816425925,0.702190476372874,0.756143154498098,0.952631665558457,0.858778278402024,0.408672780159258,0.794788666428361,0.620859053547816,0.813204102782629,0.847898149678783,0.449312861215114,0.753489060251483,0.367681227986354,0.661521865860854,0.930087607115917,0.57116966000217,0.838579292605633,0.899308312082026,0.844652836198652,0.916806802167008,0.942854968242504,0.480365370604087,0.84420298133249,0.908185436886773,0.713281837149298,0.825843663665097,0.796025075486383,0.814294799978305,0.785840103464526,0.759837616525763,0.762073386962068,0.801900623867126,0.757990146211895,0.727044723290156,0.845597232977429,0.929391936255992,0.611966113196532,0.929012272939911,0.82241560651286,0.736180430775931,0.468423177145437,0.855088233292688,0.319111187255258,0.708179214970535,0.836851344486098,0.827234480002288,0.761754281186639,0.571751410674745,0.762487944472675,0.726804511031849,0.574359423488652,1,0.406030232712913,0.890196143530477,0.345667956989703,0.45123549206697,0.907810005640463,0.375249355593581,0.733420790049174,0.722716052014709,0.720458179262037,0.806045718874149,0.745251883716049,0.794667959523138,0.79302357252449,0.932815079961441,0.358234228253039
"RKO",0.910418432941234,0.745570722557936,0.672171832207527,0.658498744741247,0.70396686702548,0.683315140327284,0.572081723743911,0.951186380656664,0.540645982615913,0.898621047767254,0.921273661358507,0.635735319210517,0.620074626314639,0.955799076256481,0.578336617635614,0.513546718617561,0.364189584838885,0.693425626804025,0.409616199298257,0.546932691220343,0.668708280572862,0.377161691994166,0.442581290220118,0.935526851067218,0.690654661337306,0.777731741923259,0.396737491722739,0.262823337377401,0.87119377447722,0.497120081497091,0.949754330924026,0.719001401930585,0.548136328805403,0.311072967135297,0.639632177809586,0.580093251366862,0.575874174628721,0.619240457079774,0.532628408937035,0.956710097393031,0.613588211706101,0.546178889136544,0.64808432491677,0.444863181230113,0.601279221382398,0.760407237366397,0.818534015868641,0.442881549004663,0.25106333346678,0.622980923032531,0.746013737773481,0.375965577881849,0.552248676219919,0.404937614033745,0.801423189238996,0.567384343223005,0.757773167061744,0.729874198047276,0.305146705700471,0.460003182527572,0.951403152585285,0.697675251695218,0.635711205495414,0.531619514331372,0.70264066869825,0.227710106313467,0.617217611436486,0.626161683052522,0.779468827208132,0.406030232712913,1,0.387465082912361,0.973244397068461,0.800626769046723,0.38375385913521,0.927173711505575,0.664537692666986,0.734892267815062,0.327524063907272,0.533005359221891,0.55120756428454,0.583650055136633,0.654090347204974,0.554183694547358,0.811658160931191
"RT4",0.431018753864495,0.668706692328125,0.758109406612175,0.721626473825281,0.63892690706301,0.679157224700627,0.785932630308389,0.35686333466359,0.802601746813849,0.390585692147946,0.37451908465834,0.727268614859077,0.65979203236918,0.415966713504607,0.791213823291569,0.820286151007102,0.887686392981492,0.689657333238471,0.87210185953831,0.786983943262698,0.764320745412497,0.901590619966565,0.910768405267438,0.374367293718833,0.724290594180931,0.566435154104812,0.64327485380117,0.730957722711572,0.415555270253614,0.779175484322552,0.369389128524239,0.648514479012873,0.852628881128255,0.628200160037668,0.725324315731138,0.881565063408636,0.796993115861495,0.868373943364439,0.830340300978001,0.486654782586789,0.80807047627984,0.824147171381709,0.760143451187715,0.83623929096288,0.734356250809987,0.694020043700767,0.727088516931063,0.843581188658725,0.870044273442559,0.720945257938141,0.611898635632847,0.796003790446151,0.836005083539333,0.935220875454233,0.554116924973268,0.833593164386889,0.75977948914685,0.685190276196319,0.613286305778645,0.905935144006446,0.330934785969078,0.745344542097547,0.830728711953302,0.761628984004951,0.586404578195834,0.643613117924171,0.734277461101938,0.844173966871762,0.577086176459259,0.890196143530477,0.387465082912361,1,0.374987321303923,0.499995455209156,0.978456923322331,0.386247271190455,0.731339527433205,0.755217207986554,0.827905519240516,0.874373486386961,0.803001565023596,0.71215852632796,0.776559758783632,0.782203566931686,0.325675321900376
"SW48",0.946803389723388,0.770498447050558,0.695616492064389,0.670182151252037,0.735342179586262,0.643916413565251,0.624000965440712,0.957104418227036,0.544712240322333,0.960007161517749,0.937609274394064,0.606603829161927,0.64994254678291,0.938170530271308,0.569241745340501,0.493926963877278,0.39187810618971,0.682493317353358,0.394945700247678,0.626303288284052,0.703343975802008,0.327432827803403,0.463027344883223,0.93413465177047,0.677498599170974,0.771415965820125,0.337488589173531,0.196957127930302,0.892423959195141,0.468606916229969,0.989070717340244,0.746288159868473,0.498245239800092,0.290562217271383,0.603071026130128,0.549070570611035,0.543103868962274,0.57794852721612,0.470563763837471,0.965623617558922,0.601345533910216,0.508488774156072,0.702357719480629,0.431029369909515,0.577854421749761,0.720701484142402,0.790306779405536,0.514485538489391,0.249881949575974,0.65915470096805,0.733885916844352,0.368865893873113,0.573459201669901,0.371963481915907,0.820132749866856,0.534693965174502,0.731076745015535,0.732104566872048,0.315148731805745,0.472694129194236,0.985915206139159,0.717752616710193,0.628352891790285,0.483104026538651,0.638074066952386,0.217234413982059,0.635823760739304,0.656928581067416,0.831692056609465,0.345667956989703,0.973244397068461,0.374987321303923,1,0.873630946965749,0.37766511258422,0.960265113805178,0.676376233923061,0.765175289132525,0.287457748659181,0.585235196351656,0.589916055476711,0.565197738264951,0.630563514942342,0.476796916284331,0.857852009868029
"SW620",0.922521095624317,0.893621605352279,0.849550543960735,0.842766435069682,0.928147643653046,0.709027869835863,0.804926589060695,0.881514510586456,0.73571805376594,0.903595499708703,0.829335568147947,0.73547454095308,0.841327062353424,0.866427241409906,0.752779862717082,0.683392309100813,0.568041340236913,0.803641029993203,0.557845046332032,0.871789914698581,0.895056524399821,0.474553152646935,0.660977129683748,0.908776652997957,0.830220078467498,0.904949068330336,0.376969278190447,0.282743876837883,0.954248096249394,0.597269935082626,0.903812359859935,0.886954962938732,0.617436951572059,0.349551156741375,0.741534417932463,0.605276024071903,0.686543967306324,0.688876947372373,0.574217162229331,0.91487572670128,0.749447337456392,0.656379608149025,0.911036106154439,0.591432344924053,0.737371963990022,0.774628235180675,0.804342512111812,0.751059117429672,0.356049289582808,0.822837598656649,0.815332161547928,0.501812740930601,0.788133634011533,0.513158548479719,0.925112964090139,0.646522084178862,0.790423821127464,0.822968797003605,0.371390246494731,0.644555003748769,0.879505392777214,0.892233266745214,0.758681728403849,0.557675671556387,0.64881756648471,0.294864487048523,0.836722364895916,0.815159525794772,0.979325639706946,0.45123549206697,0.800626769046723,0.499995455209156,0.873630946965749,1,0.537995392321352,0.943368929592532,0.850666537994796,0.878720133557113,0.404185740644678,0.806743652438862,0.809275985170135,0.72748876440339,0.735265126542652,0.556324911256066,0.924777108241108
"SW780",0.466466617366321,0.704096251986035,0.766474711611632,0.752870285227332,0.685563870634149,0.728723275627494,0.770959190494596,0.393693042437218,0.829127303573648,0.41491161286142,0.349334295496998,0.751747652823824,0.723532788044454,0.44869110418098,0.815568789229794,0.844543997975277,0.912524443428866,0.739661804788991,0.859484931299242,0.814566624891733,0.802956031190505,0.917945594830581,0.933380801827017,0.409221192522225,0.756373576095053,0.616136701174282,0.640133334091927,0.745462440743174,0.470389985276652,0.760912542473101,0.391861316577571,0.673765771219926,0.865996595086703,0.569681195889103,0.770996988996184,0.87757181945117,0.803869616872918,0.899465043125898,0.854061579737411,0.488046194381724,0.837673367516958,0.876029661363848,0.793136044880949,0.82087503740701,0.759919056753686,0.737606751103695,0.740396751357913,0.892253086857311,0.856060316835038,0.755601945349325,0.685755664720989,0.763783207911759,0.860755799081059,0.926222915675045,0.587564490207002,0.869884941418589,0.786257552228837,0.708585894376134,0.550052292875733,0.897331089270714,0.348418103161763,0.760731180898146,0.823979989658386,0.736235897830808,0.635775787048268,0.626323432893949,0.784375317997426,0.827000886381459,0.622103519513435,0.907810005640463,0.38375385913521,0.978456923322331,0.37766511258422,0.537995392321352,1,0.417975436244873,0.765782637680292,0.757739203905623,0.808523901306769,0.905567694011695,0.811607646011571,0.751229209217193,0.78431140473356,0.816339423478061,0.399903543570115
"SW837",0.951620341042457,0.803063562196102,0.724553267373218,0.715615927479985,0.822971277802768,0.666487796282136,0.651738088185517,0.971890654918558,0.591451731305166,0.932719029149846,0.919617246959762,0.636788938236366,0.720736994788749,0.936841599956022,0.613813940349585,0.536705260340307,0.457028991789771,0.732922550804736,0.410829445791552,0.704241594250129,0.771538237920958,0.362875643121677,0.521475842626371,0.984485041686259,0.738107305589422,0.872844603610804,0.332054669330443,0.215544483927754,0.973870957025083,0.480547301850871,0.968665731699193,0.782035010993762,0.52717835728325,0.28193894180866,0.654365771894544,0.523454814850879,0.570597163347775,0.610737567753371,0.504603504504352,0.951378103204603,0.630003372578917,0.557618815315891,0.777622746855527,0.452744806429436,0.614073609036975,0.745850242310802,0.780826549584686,0.592399058593181,0.259954083014792,0.7110848790817,0.791682690821276,0.384656774590095,0.6406489719113,0.39326248476032,0.873093954795539,0.569803055726471,0.739734487753037,0.731908212505384,0.29123494997087,0.504387470561874,0.968465032103926,0.781837299827316,0.644931223001591,0.476418551068797,0.64002570789206,0.218039774664994,0.707517290511569,0.693550674843054,0.902591947302154,0.375249355593581,0.927173711505575,0.386247271190455,0.960265113805178,0.943368929592532,0.417975436244873,1,0.726894542301572,0.772392530000998,0.262822839052647,0.650533106083522,0.634809793923742,0.610522574835254,0.65084972400862,0.499010774914832,0.955762283684107
"SW900",0.788145124447875,0.958821493348859,0.958665929878056,0.995112260477019,0.947785574739414,0.883353226915274,0.870678502874286,0.706902070337658,0.939347900065701,0.727583461063396,0.594134559263255,0.926133633268154,0.939249090920305,0.783622378612768,0.967147683165652,0.949136020468989,0.685632952020498,0.928205634539855,0.823229510828425,0.904403135468156,0.969742939772586,0.780955414660995,0.842619438890429,0.730496146951825,0.952488929342614,0.88511577780212,0.579902221137148,0.57728312582951,0.807215315825817,0.810291603255792,0.713611746928345,0.961560310733003,0.884458922549656,0.505528656991369,0.947990399890338,0.864762379390996,0.921275984890519,0.923080473022439,0.832602526510241,0.81279047310349,0.969916415895584,0.913796221389515,0.944059334672125,0.848823098468117,0.95722541304998,0.922401145367684,0.902727536002314,0.834612832027137,0.554885631015858,0.879930303627412,0.87361425694664,0.695931604577977,0.927801992249867,0.799542480524704,0.898400491395994,0.858359219837243,0.937337553131915,0.964818949062693,0.456579268660276,0.837903366030174,0.658620269122774,0.94175148842206,0.917562021229034,0.773765861642377,0.837239726950221,0.484930162314564,0.971251180712123,0.883808807885026,0.914435384152838,0.733420790049174,0.664537692666986,0.731339527433205,0.676376233923061,0.850666537994796,0.765782637680292,0.726894542301572,1,0.960239819853943,0.754325764207427,0.905513355006941,0.952755581584212,0.951060327503611,0.892213714838695,0.845103585462915,0.709810265024217
"SW948",0.833111944359425,0.964290272136048,0.974077243843698,0.955591729233298,0.927010836022085,0.858128505434165,0.913619487179651,0.741978827345775,0.912028822480732,0.809220517525945,0.707859021257894,0.915315158875096,0.911374521904199,0.808849167320228,0.932704225209018,0.906576754133936,0.712816603007464,0.902918129927597,0.811552998593946,0.924206385608304,0.959551457805193,0.747531816324342,0.840430533158978,0.752276247649196,0.933540719756912,0.852421142537847,0.615178180327432,0.556492687927238,0.801593386574133,0.820039406824518,0.783646185636086,0.961302617386532,0.858333882954559,0.554590105691077,0.897669256543212,0.875379845206905,0.913506367834923,0.886460416277501,0.814561239380576,0.872449585695887,0.939099579670521,0.853061157453545,0.953793677936916,0.847678537925319,0.926478359671475,0.898578110626389,0.926715676465816,0.830797658279046,0.597310630542058,0.921015517951553,0.842622643211544,0.710474468136527,0.933748862031486,0.796453328817403,0.91855667806351,0.845973751366715,0.934139687919735,0.964308081030254,0.544153897655607,0.861818125737879,0.728575754065243,0.954665912748328,0.953701166513929,0.806816159304174,0.798310883842931,0.49556093118562,0.930941045343525,0.929908752859496,0.925182292812233,0.722716052014709,0.734892267815062,0.755217207986554,0.765175289132525,0.878720133557113,0.757739203905623,0.772392530000998,0.960239819853943,1,0.710281416187341,0.916832177924617,0.961099376440206,0.894973620447934,0.894917238724813,0.797305054387563,0.699884855236241
"T-24",0.317488732848904,0.622887912753666,0.720963233402493,0.773997551933252,0.625440634280306,0.604265685169228,0.788592199307908,0.25635756639098,0.833007322828907,0.28577915968746,0.249037296148003,0.751311700115034,0.564046384587085,0.371421183865878,0.802903360240583,0.827802672952116,0.566252866891853,0.618782196008557,0.918512079746576,0.652356009968198,0.686287513496615,0.789250530527088,0.754372048017201,0.282294345106015,0.695995414392185,0.527370359222586,0.581591827016759,0.683316824315937,0.31733374248156,0.817378813339366,0.270223540777481,0.610509325704418,0.749487121449138,0.612269160451285,0.702358504787502,0.844906186853413,0.817080519950855,0.797169068769459,0.698895613799695,0.435772755065626,0.786541825273529,0.783711239226252,0.648620761437312,0.783577815483968,0.762708762175925,0.62965611706492,0.671565933914525,0.674782412823918,0.670212922450452,0.547890372074305,0.528466012105187,0.792646879026099,0.703427453062198,0.841594766586156,0.47936698648026,0.659176739353724,0.730472420715645,0.714970671001717,0.566238395973089,0.790582221924885,0.232731798042921,0.692664286199694,0.777784781798364,0.788636727645578,0.563216827034425,0.658383794092438,0.670317906582735,0.721588754794707,0.512211139822431,0.720458179262037,0.327524063907272,0.827905519240516,0.287457748659181,0.404185740644678,0.808523901306769,0.262822839052647,0.754325764207427,0.710281416187341,1,0.716918591537949,0.767760485317658,0.717275132264636,0.819383528874093,0.747306551956293,0.184986954838349
"T47D",0.700326475197271,0.889499701182693,0.920945300100459,0.894302633102547,0.884017500212942,0.804799926629188,0.898636907364626,0.595980911553256,0.899686345968451,0.662362664643723,0.542973978107657,0.847197680762523,0.898595284046937,0.636188852521611,0.907136687904851,0.894459867588135,0.879575009900947,0.861383572390223,0.834721373667899,0.977192782426382,0.959416292136194,0.833230595792597,0.929677211191614,0.615903588550984,0.889072355288845,0.786151861109818,0.603919876604144,0.612066011822659,0.70351796778653,0.789185336897914,0.622080005810505,0.874531384850827,0.861119152429183,0.528976487361479,0.856058437807254,0.844171070086243,0.855941270721528,0.897455293329934,0.829227666759554,0.695923256852519,0.913837923280686,0.878420041328544,0.964455948661764,0.836277779583324,0.86348342026701,0.821498004143361,0.83721390957665,0.959553871369634,0.721141735705929,0.91245249414372,0.806307046320331,0.7371433058619,0.967518486236508,0.852298339629228,0.815428624746633,0.879248453613379,0.867391519461444,0.856236025919318,0.538460030553514,0.907673675909873,0.566117493810174,0.921820044441485,0.909608638624649,0.744603541187819,0.7033914334207,0.526500585637969,0.92693967965851,0.934113734818849,0.861413915288235,0.806045718874149,0.533005359221891,0.874373486386961,0.585235196351656,0.806743652438862,0.905567694011695,0.650533106083522,0.905513355006941,0.916832177924617,0.716918591537949,1,0.950348104478371,0.851064935780611,0.845790514722264,0.785640813895932,0.640347802813949
"TCCSUP",0.696304358630277,0.918566004590868,0.973382886243738,0.948901129685665,0.903672015291064,0.803906650037139,0.936955898619346,0.575345888194245,0.917979859777241,0.652351762193039,0.565794806915956,0.897310310056605,0.904471392549405,0.655387781389432,0.96200693030238,0.933575365569142,0.73969736300256,0.852967573713782,0.842856471561121,0.94909481850804,0.954094482586396,0.792212699639042,0.866814704562973,0.614707878015177,0.916919803833597,0.793094070902104,0.588971561322862,0.56756832375935,0.700115787474826,0.846862948016185,0.616803530925093,0.935429265493558,0.866322203106317,0.539373173940241,0.891166034809883,0.846422881565279,0.91462885314906,0.883711117547159,0.820971934572112,0.739740147356105,0.945374215894316,0.859636018334101,0.956439498746529,0.865975962349263,0.941938851053761,0.834317563116877,0.851941674496425,0.861341320355583,0.614711260972761,0.899206286743057,0.767928783225102,0.727581978992066,0.963950445729426,0.825822800257992,0.858829913303484,0.841055289772894,0.887123927602997,0.916377227204187,0.55303599687164,0.875499351787333,0.547064074518089,0.957416712282278,0.954952071402466,0.783309510714033,0.740665017235352,0.485995826619776,0.941956261581208,0.951683179428553,0.872719308165748,0.745251883716049,0.55120756428454,0.803001565023596,0.589916055476711,0.809275985170135,0.811607646011571,0.634809793923742,0.952755581584212,0.961099376440206,0.767760485317658,0.950348104478371,1,0.889611898056273,0.874373120265989,0.785501183455092,0.587658279854321
"UACC-812",0.723082541787618,0.92315863037025,0.89793777284766,0.947073151008575,0.870822783193533,0.942191884609515,0.73631087609503,0.636412147982434,0.910998913765361,0.643263079737591,0.445105564912795,0.9241523849456,0.940795413385435,0.736659858399606,0.948806213918182,0.954399612284861,0.694463794673979,0.947543676680184,0.801799078289345,0.815590534559607,0.91731001323692,0.84943511707221,0.827981517021887,0.633485790749578,0.932631459291733,0.817661023487982,0.639262299644277,0.642516612481267,0.717331038123119,0.797319130243544,0.618430930718114,0.912790522703872,0.929516167931825,0.498848567375071,0.966730383564492,0.856854088753367,0.916574701986765,0.932893195462632,0.890467978333894,0.717385322017897,0.966197087750378,0.950681695049346,0.867429897319506,0.858401591153588,0.946959535016739,0.945391095173548,0.89932376237367,0.783588804742932,0.587152837665188,0.861253375292401,0.879830782781364,0.672226882940477,0.904759202066019,0.823003445917173,0.849879098760314,0.914887806356056,0.92237552029883,0.941437932450962,0.418205429669817,0.817283551183491,0.556310117408719,0.855034321412799,0.875385860071628,0.769647927895228,0.897005745424292,0.47329207590072,0.955414377548134,0.792289403332029,0.821379546074187,0.794667959523138,0.583650055136633,0.71215852632796,0.565197738264951,0.72748876440339,0.751229209217193,0.610522574835254,0.951060327503611,0.894973620447934,0.717275132264636,0.851064935780611,0.889611898056273,1,0.838083791637597,0.913597341392541,0.618783890678329
"UM-UC-3",0.675407041540226,0.880216863038681,0.888972548663791,0.902394909497218,0.89672146669774,0.834373435032436,0.892125003398825,0.657341673798998,0.947294148971928,0.647261507685779,0.592735324612716,0.958854516284599,0.794926231173996,0.735525394429294,0.902513022027988,0.893698669932769,0.664533937979543,0.870747802062625,0.920041399981068,0.833837845950137,0.897134790335567,0.79039689898144,0.812747987619827,0.676353690213685,0.943540383411377,0.840231723705398,0.796842610883924,0.73819334991684,0.690447463315199,0.883608285707861,0.629522239480992,0.816275572095142,0.826904815600266,0.651139502742457,0.873385028691787,0.890011571014895,0.937953846410522,0.889322668278877,0.82592657049389,0.75499313860686,0.889522947998776,0.874482281226078,0.86053301544355,0.81796224963184,0.891297557204013,0.848027578489566,0.894791186961031,0.782907438789853,0.607885651159858,0.845178070012839,0.842406339949009,0.822794512064557,0.873977194868744,0.851779365719985,0.815205077760761,0.79480887563616,0.934225471935838,0.900768673476363,0.581060928363385,0.861571425768252,0.598005656000136,0.909418730686082,0.940594545421284,0.932916601000551,0.753431474524221,0.635878544027252,0.83440490809665,0.845357242190693,0.833236504793536,0.79302357252449,0.654090347204974,0.776559758783632,0.630563514942342,0.735265126542652,0.78431140473356,0.65084972400862,0.892213714838695,0.894917238724813,0.819383528874093,0.845790514722264,0.874373120265989,0.838083791637597,1,0.86048321046952,0.581700108625698
"VCaP",0.609901475683505,0.833320632940325,0.810140765771821,0.83373288862872,0.761665602237206,0.950684248100059,0.650071330482276,0.566629538319903,0.871910554869641,0.525742735569492,0.375785949574871,0.923897091473889,0.837407254499058,0.684005036652261,0.888084110318712,0.925930181542076,0.737222364822293,0.915613524735634,0.814587531566276,0.69756603359765,0.82426734816389,0.916615830780085,0.801708627903668,0.552621671927321,0.892001427625621,0.74216584999627,0.791967083477319,0.790873269715656,0.593458632531902,0.787233898330096,0.50868655928843,0.780183766885913,0.959545631869957,0.523340131778105,0.948906955328859,0.908044682304813,0.906898577657756,0.96076406932118,0.956048072279313,0.625503536275532,0.924793810468973,0.969183112147101,0.755854018207174,0.818020346649709,0.902049392029235,0.930896590328445,0.89129568112168,0.716056372567564,0.62279155513053,0.82259582650031,0.873399039016831,0.689163468226512,0.854669092426152,0.880412330581143,0.74486412803954,0.945464500102793,0.922558934116455,0.870739533288138,0.412072391606931,0.80324057516462,0.45555092447374,0.7751912607293,0.867889474337187,0.849223968709395,0.915862660813852,0.511877610931503,0.85221724528785,0.721216065057869,0.686580559327523,0.932815079961441,0.554183694547358,0.782203566931686,0.476796916284331,0.556324911256066,0.816339423478061,0.499010774914832,0.845103585462915,0.797305054387563,0.747306551956293,0.785640813895932,0.785501183455092,0.913597341392541,0.86048321046952,1,0.485142610241733
"VM-CUB-1",0.909940915481248,0.778238709446854,0.656916248261664,0.694300007537215,0.826503321316718,0.661026860355453,0.561562436578862,0.937589370480177,0.577698302250173,0.875225134434573,0.772519091398779,0.593346134826443,0.744042037764587,0.883655204718735,0.576381716096629,0.523112062240264,0.483096467450042,0.745838664444882,0.358988688706426,0.695593052027794,0.764334089276487,0.357423978354529,0.510621426461773,0.945875173625785,0.712826917096335,0.885711719521161,0.27167004141221,0.190780740348768,0.972762611526753,0.377849127481542,0.901884809906842,0.738089713767989,0.500730382962474,0.185657307619969,0.645657949171578,0.450764979292006,0.510129745315728,0.585384534591313,0.46842014378692,0.849589908192989,0.601859020162644,0.574240754127383,0.761159894961625,0.394254702713894,0.568779480171116,0.724408972600935,0.70900673765601,0.622659212201729,0.230501484862496,0.694358333607398,0.819232625425573,0.314933798938733,0.61526647481582,0.350397219641402,0.832793708620211,0.562968491618211,0.682967108517226,0.685527961410396,0.169750856199215,0.456067254872052,0.907149788954534,0.72413031204285,0.557733780950895,0.382921048109944,0.615610534598036,0.16665182205048,0.713590708093784,0.60202601336014,0.890878682415438,0.358234228253039,0.811658160931191,0.325675321900376,0.857852009868029,0.924777108241108,0.399903543570115,0.955762283684107,0.709810265024217,0.699884855236241,0.184986954838349,0.640347802813949,0.587658279854321,0.618783890678329,0.581700108625698,0.485142610241733,1
