"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","CAMA-1","COLO-205","Calu-3","Calu-6","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","HT-1197","HT-1376","HT-29","Hs-578-T","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"NCI-H747",0.675154180163869,0.835638883144404,0.942161355284708,0.856346684421788,0.826896685012447,0.687989604039844,0.932419431764095,0.559164105220191,0.812186861463388,0.626874378025143,0.671361624573505,0.613116001080943,0.884519262957763,0.791445118406845,0.801297819734194,0.81666181506512,0.71393808822068,0.743092560237508,0.767772722236571,0.918092660207908,0.900899945268336,0.703179202541877,0.841447564805442,0.62238013341969,0.845158919457526,0.731901408233883,0.472305324935079,0.446222039074508,0.68117859927447,0.831034176118076,0.617004860150533,0.791567238068383,0.514925774251641,0.790570535191943,0.876168196591589,0.784649339754559,0.835537603373953,0.829505097991487,0.762154000822465,0.750990713948131,0.857349283838619,0.747078018609908,0.9315860235773,0.806653537596394,0.846701131847693,0.752034862683917,0.815935156787558,0.821772624543107,0.588487070144151,0.829729008210322,0.664496988101329,0.713482475472497,0.924000186655922,0.776402444071103,0.818259682013002,0.772143453479276,0.83648854361112,0.808691897750463,0.556648364335242,0.849165486468232,0.554055175118291,0.949313784023099,0.92498906473395,0.711385894567819,0.633439409874318,0.425104688374199,0.865676323447053,1,0.822563723723877,0.678237642450983,0.580378746262942,0.818316209792966,0.619901088981082,0.792819801232517,0.801155618385127,0.658628211685216,0.865267990827871,0.918401553290068,0.683560488728593,0.924007480311389,0.944570958010516,0.755153962969661,0.818115363736845,0.671469816509049,0.561358389090787
"NCI-H838",0.89889641344667,0.947466687209118,0.891894504006743,0.896920814379079,0.97514157258238,0.776609296107414,0.823354586920904,0.848172008489205,0.808519917504398,0.868969261552608,0.748674417591722,0.863745617226626,0.821014709194839,0.821739951139172,0.893979813968639,0.755369849642304,0.57312110238591,0.86992738144788,0.606933878304731,0.893666091459913,0.944372831844803,0.51932312073717,0.680435772603637,0.872425378399229,0.902943406232626,0.932043267195796,0.410058435755564,0.278225605275085,0.932284208697877,0.63068270219491,0.856348549167214,0.674770588415863,0.277450948239756,0.816285487839617,0.91643433620344,0.648864386024638,0.7584381526995,0.750282095365216,0.63334067800081,0.891787118821666,0.817246814199451,0.732776616348462,0.941103972267589,0.611641789064427,0.810222862602527,0.830675902934013,0.851635210609941,0.770006856022799,0.325263125175668,0.873478359279725,0.873011406061449,0.499755978337756,0.840719114145603,0.552060470350454,0.950965376638686,0.700892289681551,0.856333293371126,0.886115521709806,0.282841393323766,0.67106506401464,0.817879984756491,0.93113108905008,0.819217656742975,0.612196427597313,0.709605205279592,0.243185517099434,0.887029003491338,0.822563723723877,1,0.503670792722916,0.754229912040277,0.511479950090085,0.81556861990392,0.977721854651141,0.568846708537509,0.893223183380668,0.901910914778003,0.914251200622995,0.448633897814957,0.841436975472602,0.85472860392803,0.793220670585024,0.807217461229693,0.635108610704816,0.882987501974428
"NCI-SNU-16",0.388701405375426,0.661177959230937,0.6837212897171,0.657479445541018,0.588881997075081,0.811795615637633,0.576859865145305,0.328105561446012,0.777045097069243,0.31845015315794,0.213948334585115,0.430770970280242,0.767609030037654,0.78991049066992,0.699337851938995,0.839191237981797,0.853282497762024,0.773327625009137,0.778810086135719,0.653172704108725,0.710632454531811,0.943231884499782,0.82805608507062,0.323428018907356,0.751720719077298,0.54992249706572,0.769430796553563,0.816575243810897,0.37248816675355,0.692814575169381,0.287504102088067,0.916066946926899,0.456566623895509,0.809564948703852,0.610395842492434,0.877449697535414,0.810786534976056,0.900477985723564,0.931279367177438,0.397164554449733,0.817375375216613,0.889572876889663,0.662916960722216,0.786240486525257,0.762820256572006,0.77771863430868,0.73878954463518,0.717833445269075,0.714276523673294,0.764116422247005,0.709771536698856,0.659639266393173,0.815677195885025,0.915171819743859,0.54085035632889,0.915939830357586,0.785115627836954,0.687416894558844,0.326966490165917,0.823752163083969,0.229429593849725,0.655990715901991,0.803262557991859,0.78715197664041,0.727674337950897,0.475060735343655,0.721202709102462,0.678237642450983,0.503670792722916,1,0.323253691655691,0.869842623928436,0.262169377399875,0.372697199401664,0.894333832788824,0.291710496281291,0.6859171303897,0.670894964576705,0.679515533885562,0.773537165115975,0.703331050069473,0.751235033853528,0.748671779855713,0.918899271923117,0.28137710432116
"RKO",0.901104228184139,0.714767483022592,0.631903519962185,0.616321417755068,0.668056684279791,0.642647271327186,0.522274609201873,0.9460846119379,0.473582285120855,0.889147965186095,0.915423858975867,0.951318538666228,0.52303897046906,0.587469732808152,0.576240519599126,0.44830111231045,0.287744523499159,0.654529136607669,0.319630691211969,0.493410576300658,0.627576190375009,0.279866559103753,0.361758931788236,0.928819347415765,0.651218140044363,0.751489776622394,0.299305025025987,0.118653227123831,0.85800934716973,0.41753201489027,0.945324145360787,0.487986003757081,0.186496812002551,0.59507967527529,0.687819280914613,0.521971520912132,0.517148115752007,0.570042977998533,0.469837810789939,0.952472160863846,0.56639967223157,0.485414393325441,0.60542837698857,0.360681476155718,0.554053111621231,0.731664304049764,0.800343011557504,0.373797646667315,0.147008649799173,0.575063988313087,0.715166537587145,0.271099278402221,0.493871470318543,0.30968750540721,0.778402275739622,0.512018444740952,0.728840165796058,0.69718739429797,0.181761519931444,0.382540586230385,0.946887234291069,0.661131055154347,0.588053179670207,0.461526494187817,0.669858121625028,0.107847575447775,0.570695531778263,0.580378746262942,0.754229912040277,0.323253691655691,1,0.307500676134229,0.971008699019453,0.779820663190856,0.310258451239056,0.920104928271411,0.623690771531592,0.702798382717031,0.252747777028706,0.476506380508517,0.497949269797122,0.527240161365345,0.608635165434961,0.493878673534102,0.79539338862784
"RT4",0.354809696922682,0.60973776577615,0.716938822794764,0.674059754912583,0.577893944745443,0.617162622187412,0.753622463946256,0.268019363140501,0.763065099610698,0.317060369254314,0.307202247546422,0.330654884051912,0.753127760757745,0.674607034399806,0.608319670589528,0.787234523657132,0.87039585772229,0.630986161790796,0.847914027194126,0.754107907132505,0.723411878644277,0.88417842105949,0.894365639069759,0.289936482270434,0.671601370307334,0.491339327893668,0.565425702147342,0.673542139277685,0.338846159093302,0.73395876650165,0.294510754000741,0.825561506539018,0.541977377983657,0.678673906713549,0.598039690869074,0.859199975153323,0.757341092819145,0.844519684706684,0.798942948982106,0.41005406234607,0.776454132176316,0.791589879234837,0.720720875750229,0.804215414376652,0.692743707080769,0.638451213613884,0.672937952476121,0.817919256515943,0.846219405066411,0.671556005533453,0.540741474691028,0.754940865053126,0.80659779416352,0.926938175720181,0.478319990645165,0.804396582028605,0.713945980819013,0.631030085194749,0.524173228726552,0.888510879321741,0.248863065945642,0.702829927393377,0.799089027860692,0.712246348747379,0.527350110683928,0.570953641598655,0.690734833900706,0.818316209792966,0.511479950090085,0.869842623928436,0.307500676134229,1,0.300714861805611,0.433294181677099,0.975773816240104,0.309602044772911,0.686531302903766,0.712738388237646,0.804475594275463,0.85443292316978,0.772408547646727,0.656749812021766,0.733357482050223,0.741155096329103,0.249479002097184
"SW48",0.942155832297785,0.747683231339505,0.663123062999085,0.634450359935148,0.707853909109673,0.603423672884594,0.584714821147195,0.953597156529483,0.486915133479005,0.956506024061327,0.932857828280669,0.933214691050003,0.518959955181989,0.560455096367532,0.613708996766093,0.432832993082963,0.325210551025726,0.647762864761893,0.311816311106911,0.58687229758287,0.67170366219206,0.231243029058455,0.393860303726018,0.92827077524174,0.642045337131571,0.748521362319592,0.239136368591954,0.0503439182159628,0.882563496464536,0.393480597602226,0.988126825519671,0.437734783747557,0.174049431888706,0.559004954212946,0.72115963451522,0.493385326010886,0.486555402033813,0.528988595664774,0.405819219243431,0.963892462155317,0.557700225584746,0.449116175855199,0.670981435014479,0.353643654120535,0.532667245934871,0.691291972842705,0.773080545468899,0.460395565517201,0.154642821867644,0.621596040152748,0.706331747090446,0.273787850547963,0.52422140304151,0.280738440278894,0.803257509343363,0.480999444747929,0.703585589493018,0.704173664977486,0.206288582839951,0.405396866841448,0.984689459048723,0.688139113953804,0.585800403437469,0.413041595894834,0.601821976853616,0.106178308355926,0.596480072309349,0.619901088981082,0.81556861990392,0.262169377399875,0.971008699019453,0.300714861805611,1,0.861902472586908,0.309841149714064,0.956751142333764,0.641696138411628,0.741489186280819,0.214649539145028,0.540313505968346,0.546180678496767,0.512899940724686,0.587978199859669,0.4121019014638,0.846218736903799
"SW620",0.914217692961994,0.882549953394902,0.831841836285696,0.82414361740941,0.921044426372729,0.670434182123249,0.781918081294426,0.868542759932403,0.702336627216521,0.894523231031982,0.815375822489606,0.851231979401606,0.721288495799824,0.701156118841469,0.82281884938332,0.641388793724199,0.514932956570378,0.780019619102421,0.491658665042406,0.856896170548654,0.88379104601767,0.39208925462752,0.61414012311571,0.898972159782827,0.811009427929064,0.895029883747556,0.271843823663961,0.138817736106498,0.949453648827801,0.536390044892637,0.895031712457795,0.565464373232685,0.229650132462621,0.709124985768162,0.874149912789533,0.548894621472948,0.644020980089911,0.64796099852417,0.515409282427135,0.905258923617389,0.71847080523317,0.610110470288885,0.901342902236716,0.531168449822246,0.705609818664038,0.746392820376856,0.781895215851618,0.72032548154059,0.264664935937826,0.801558570487149,0.793174327662598,0.420317360514554,0.761884273181187,0.436054899299387,0.917681254805611,0.600299281290404,0.764879929339067,0.80163745685353,0.258795660092042,0.595083451642373,0.867924351279743,0.880172683523023,0.728026656117516,0.489598131166956,0.608814479054467,0.183121416365156,0.81726793894183,0.792819801232517,0.977721854651141,0.372697199401664,0.779820663190856,0.433294181677099,0.861902472586908,1,0.481502601784353,0.937856291400737,0.833053467173109,0.865173502639573,0.336056948003568,0.783496479313242,0.786554372519028,0.691883327896095,0.700921175132084,0.493978465471888,0.918829961891651
"SW780",0.401212936010288,0.657310597782115,0.730909701568292,0.715102818934835,0.637822645072152,0.683455078463421,0.73904017344859,0.317547052802907,0.80282259187805,0.350255436892654,0.284564889723905,0.375522976147401,0.786423010847627,0.710566065342725,0.685299395231795,0.82016329556246,0.899996445334942,0.696909761911668,0.838955232389555,0.78828626547809,0.772619299917722,0.909978445771625,0.925737026763228,0.336622424748731,0.71625692675513,0.556546807898115,0.573201757422421,0.706294324200989,0.406952274175927,0.721872828971287,0.325757043912152,0.845236427306705,0.482631589756625,0.736186678454339,0.630670808927257,0.859559930498377,0.771972221173979,0.884285466535884,0.83126342450726,0.418578469751745,0.813566831555865,0.856977963730312,0.762450616354485,0.792707014839985,0.725613283451017,0.695637257643696,0.69650481912784,0.876327383951049,0.833624104415858,0.717290992686473,0.634854459411672,0.725008907218388,0.839231158773164,0.922357687960504,0.524538630775973,0.849984439731313,0.751431643649011,0.663732154010026,0.459149100372218,0.882768985897352,0.275474120931601,0.724803192987262,0.79595086322431,0.690632332311901,0.588125011124652,0.559897547804159,0.752470240383849,0.801155618385127,0.568846708537509,0.894333832788824,0.310258451239056,0.975773816240104,0.309841149714064,0.481502601784353,1,0.351543695197592,0.730648792698276,0.720301656820437,0.783580656046575,0.891838844440793,0.784750365053717,0.710047507412396,0.748917076236567,0.786941249020239,0.338228135231175
"SW837",0.946937521996428,0.782326838622662,0.69334395215729,0.683213131989753,0.804468286576487,0.626099309208995,0.613351650149163,0.969338972014925,0.537637840636035,0.926588231252579,0.913464318708436,0.9308858713837,0.566521513382077,0.591771626484683,0.690434218964413,0.478069881620522,0.394775255488078,0.702640418436532,0.325526086425743,0.671608635525901,0.746418692005997,0.267717417968053,0.457455602394853,0.983120099444214,0.70870497523354,0.86112766843287,0.226918343809552,0.065995940373662,0.971383694760148,0.402380663422603,0.965919161279436,0.467149761716816,0.156717989883109,0.614103449560396,0.759200052006605,0.459582707851306,0.514507540483314,0.56312544907675,0.440973287159677,0.947217201157395,0.587238467772347,0.501714139131937,0.753342079551489,0.374351119243793,0.570592442137782,0.717289272860535,0.759027034473377,0.544992782042473,0.161473394530823,0.677786118177465,0.769679887676307,0.286986141797518,0.597497651540111,0.300652844440811,0.861108563284853,0.517571419340365,0.71058839423676,0.701582717502814,0.170677487545784,0.437929795436783,0.965571809424768,0.758056328758947,0.601557773160554,0.400043836105492,0.601996823199875,0.101581674547932,0.674539457649407,0.658628211685216,0.893223183380668,0.291710496281291,0.920104928271411,0.309602044772911,0.956751142333764,0.937856291400737,0.351543695197592,1,0.696158616397835,0.747386043494069,0.183980252316574,0.610892514880415,0.593853884451458,0.561517711321604,0.607944246527326,0.433707654475102,0.952275183663487
"SW900",0.762287084432044,0.952084093130236,0.951952690207102,0.994348043757189,0.939343466947873,0.863241340694901,0.851889664905815,0.669018482407305,0.932576627246975,0.698421719860281,0.554523241498647,0.753873609820751,0.96198824740706,0.91413390723262,0.93076806704822,0.940869911481655,0.637968602589046,0.916337515202137,0.791319107393241,0.890254191938366,0.964815694758021,0.740009640047811,0.814647585924077,0.696818214695542,0.945270197385521,0.866155141478646,0.492360230081683,0.480513057908727,0.784685497166498,0.777435836491901,0.683569577608684,0.864683660485261,0.392678121512959,0.939549967313343,0.95711962130648,0.841158510564819,0.908782833470202,0.910180047190731,0.803463635336476,0.786374366035527,0.965155966961987,0.899243779053857,0.935233508249078,0.82239416775845,0.950920876133204,0.909383642033403,0.886654828553031,0.808471101956552,0.476499736797879,0.859802439517447,0.851983493262909,0.634481752992982,0.915745318026293,0.762801721679268,0.881887216991576,0.834724825136667,0.927302801845672,0.959083729918386,0.333095138204875,0.809039921082816,0.620457846387108,0.932425191724394,0.90372306950423,0.731115801419841,0.81550548238641,0.384005798296998,0.966740687612192,0.865267990827871,0.901910914778003,0.6859171303897,0.623690771531592,0.686531302903766,0.641696138411628,0.833053467173109,0.730648792698276,0.696158616397835,1,0.953733541147402,0.720847081723461,0.890967176655221,0.945805086009743,0.943698593264649,0.873826498272045,0.81797428986986,0.68186685203526
"SW948",0.813298493824588,0.958021930194312,0.969715050773492,0.948065627809011,0.914789243721916,0.831573139180864,0.901165586749048,0.708254933145824,0.897299863089793,0.790486488670316,0.681516637289414,0.782240890603277,0.920671394310838,0.899931705035553,0.898776002243846,0.889691313001496,0.667879899998028,0.885174482628892,0.774608480640162,0.912989278643415,0.952576706672685,0.696237556593627,0.810019345872872,0.721059521109371,0.921653153713729,0.827028670539785,0.531390232782357,0.44722730183131,0.778275800315577,0.786080058731199,0.762405285344655,0.832552539668304,0.449139100588369,0.880418318126651,0.957324421079193,0.852056354087891,0.897933611745469,0.866079335250347,0.780499253539831,0.854513513764032,0.929228335031154,0.826158000617142,0.946384683113997,0.818597432897694,0.915427968332086,0.880404448420456,0.913894095607295,0.803164314715576,0.52347358624678,0.907153527500461,0.814120243376332,0.648458429299842,0.922011664642627,0.755844010694222,0.904825922318807,0.819135400552277,0.922371980279409,0.958212183339001,0.437680358586899,0.835789935547865,0.698925787737198,0.94722042182444,0.945570275231358,0.768640713402746,0.77065069855254,0.392367041383956,0.919836725253373,0.918401553290068,0.914251200622995,0.670894964576705,0.702798382717031,0.712738388237646,0.741489186280819,0.865173502639573,0.720301656820437,0.747386043494069,0.953733541147402,1,0.669600926250348,0.903797167554652,0.955559385938502,0.875617722981173,0.875528401545026,0.759476150600628,0.670676819457627
"T-24",0.239584086971858,0.568357375219056,0.682302345179452,0.742908317988505,0.573321144894607,0.543252255394035,0.761420633949963,0.16946990815791,0.813098888298095,0.211666993570474,0.178561291352508,0.293984401950057,0.775476852940698,0.715175211388402,0.508206339372992,0.804290303937556,0.508899174489659,0.561125463515632,0.914285928381415,0.606897801463053,0.642074244994074,0.760782255846634,0.718669847055769,0.200121807436851,0.650706047216644,0.459920364747948,0.510702908048898,0.637114135706183,0.240881352276674,0.799447172303045,0.195726838916107,0.713555487657953,0.546498414782236,0.661081478694172,0.562621661809702,0.825314735710136,0.792484070609708,0.768871643046022,0.654758262615167,0.364779857614748,0.757755788766044,0.753162711110506,0.600731159923656,0.753801641343266,0.731580658951203,0.575363412621554,0.621087959742289,0.630492237766508,0.621729768538149,0.482309166731577,0.457940262218889,0.768090551121533,0.66087747150007,0.825271461675691,0.40605950288972,0.610618995637258,0.690930662968872,0.675190086859582,0.4897551880142,0.761221276109072,0.152383248214042,0.650469046278087,0.746214139066924,0.76115836108329,0.510008262802758,0.605057467653447,0.625551670872048,0.683560488728593,0.448633897814957,0.679515533885562,0.252747777028706,0.804475594275463,0.214649539145028,0.336056948003568,0.783580656046575,0.183980252316574,0.720847081723461,0.669600926250348,1,0.679112913400369,0.737358013238113,0.675424910357262,0.794901197663943,0.71070587759446,0.105629821528161
"T47D",0.663532543854159,0.871882979057557,0.908657036334295,0.877774330857387,0.865987040849833,0.771727773758938,0.884248000407468,0.544425891493637,0.886361831258755,0.625716575230327,0.49829323457059,0.58689692213188,0.892424546736967,0.821905206973764,0.884346871240824,0.877585331402392,0.861891865739964,0.838694517249842,0.807465841726318,0.973925891735413,0.953234960379367,0.805933512260938,0.920208828330955,0.568129539409842,0.871391397892754,0.752137953681244,0.525924153655995,0.530837461378953,0.668055325357349,0.75439934450055,0.581569043754684,0.838486341960143,0.427558339560806,0.833566324870149,0.857919181157541,0.818380551547197,0.832388435533962,0.881096107828186,0.800991344247745,0.653768386353566,0.900671854637108,0.858760972156438,0.959054972275034,0.809462678822953,0.843490689501669,0.792280310613812,0.810091584353719,0.953400579692339,0.67435694251182,0.898642831537352,0.774347543642984,0.68936759930147,0.962886311539624,0.830205778157053,0.786528861041395,0.860057441568506,0.845782445548511,0.833575965290539,0.440977887790808,0.893847273664828,0.51753716195192,0.909789058484478,0.895475932310247,0.698428122071165,0.663839777641657,0.437804399120602,0.91583463131719,0.924007480311389,0.841436975472602,0.773537165115975,0.476506380508517,0.85443292316978,0.540313505968346,0.783496479313242,0.891838844440793,0.610892514880415,0.890967176655221,0.903797167554652,0.679112913400369,1,0.943115964457695,0.826485321746098,0.820237418487195,0.749431306154331,0.604659572412037
"TCCSUP",0.659553518355311,0.906349204074349,0.969643497296178,0.941386824609972,0.889203143609207,0.771956114449547,0.928164726645317,0.522102850378509,0.909814132044475,0.614986968274093,0.524174052150459,0.609615992899917,0.957186377089811,0.882228699936456,0.891254596417706,0.924120117014127,0.702283921827775,0.82980986942068,0.818760470376745,0.941858424815559,0.947451662487088,0.758032920374008,0.846526665657617,0.567607962777194,0.905153910904093,0.761115497218035,0.510280066805655,0.477076640408921,0.664722936972116,0.828359011535681,0.576219985720423,0.845481873742061,0.444031773157001,0.874739986557095,0.927118846858437,0.822349167964784,0.903351201662363,0.865802355693768,0.792369637776534,0.70438237487327,0.937322352068126,0.837645958149858,0.95004961112095,0.846772357889577,0.933614860211084,0.808211252912507,0.828931140090831,0.84071943592553,0.551290544961847,0.883857324060106,0.73059634760566,0.679907770156404,0.959191744106052,0.79963153433746,0.837413188764607,0.816448371841235,0.870066597404224,0.90380166824093,0.462405033159285,0.856721903059344,0.497030457286558,0.951173057633104,0.94952877251788,0.747714863393949,0.706748954757019,0.391867304473395,0.933412096246558,0.944570958010516,0.85472860392803,0.703331050069473,0.497949269797122,0.772408547646727,0.546180678496767,0.786554372519028,0.784750365053717,0.593853884451458,0.945805086009743,0.955559385938502,0.737358013238113,0.943115964457695,1,0.873075924845907,0.855230354998468,0.750529200617697,0.54652295624705
"UACC-812",0.686916990883236,0.908521142170095,0.879843030789059,0.93828331927899,0.847832122789236,0.929590626955093,0.693741374782095,0.584454252844013,0.890467701289141,0.601548767457896,0.382371168448566,0.69743284524396,0.938668098350681,0.907571259818858,0.934601082693518,0.945200409886005,0.642506813968787,0.936449325193254,0.755090008066017,0.786086333224298,0.902295597713258,0.813784564238107,0.789265317391118,0.582672806409686,0.918110530046685,0.783347624912491,0.547919516309611,0.541023396890599,0.681570209007411,0.746269122547461,0.574232121970619,0.915159714472547,0.358543171844323,0.961865949613851,0.903594137786082,0.824521245402743,0.89784561759359,0.919623903071474,0.867782590764461,0.673350375525087,0.961958025637904,0.940552735125599,0.844878216913899,0.825119490247852,0.940640997843619,0.934690575289719,0.876601109137749,0.745356900478754,0.502046702790687,0.834510159880959,0.855473830263123,0.586874496231313,0.886178459208564,0.779896781957047,0.822659193631634,0.899055206137342,0.905625318797168,0.931373440864292,0.257696731276962,0.776471480263253,0.500755043142602,0.829536864249125,0.84910057224871,0.712806628121517,0.885582017432125,0.350773048504083,0.94935482964251,0.755153962969661,0.793220670585024,0.751235033853528,0.527240161365345,0.656749812021766,0.512899940724686,0.691883327896095,0.710047507412396,0.561517711321604,0.943698593264649,0.875617722981173,0.675424910357262,0.826485321746098,0.873075924845907,1,0.802374922236592,0.895256076840943,0.578408416907165
"UM-UC-3",0.631401384147317,0.856889241924755,0.869164933504346,0.885059061122201,0.878704798163043,0.797751930843221,0.877284211557237,0.608534420752223,0.935204435334185,0.606076577039947,0.55108194807931,0.695962236506312,0.882775273664144,0.949734189969884,0.76309655751334,0.871764133508218,0.606648400897474,0.843008562145427,0.901222203954106,0.807615047599484,0.878175499801409,0.739263944200318,0.769910777394591,0.632279044285404,0.931232722357545,0.810116926706129,0.745617648776788,0.66602928461444,0.650329297963661,0.855899281328889,0.58688667241799,0.790923938924938,0.554234579403036,0.850639046772357,0.79080642227875,0.864759298234463,0.923776961645661,0.867026192941727,0.78935776895752,0.717327374012693,0.871032065839396,0.848191890078869,0.836685507598412,0.77400778463968,0.875137477800813,0.817243848889998,0.870599864943653,0.744293788278145,0.525975055502861,0.815021154948219,0.810042075192532,0.777826861355444,0.849038635466752,0.81520290460815,0.781132532654212,0.754998581251242,0.919861674466954,0.88286229590611,0.465370291790086,0.83016952265059,0.548556547003331,0.894284105706203,0.928002953417453,0.917604344137878,0.717744681370499,0.549974218786234,0.805774053373585,0.818115363736845,0.807217461229693,0.748671779855713,0.608635165434961,0.733357482050223,0.587978199859669,0.700921175132084,0.748917076236567,0.607944246527326,0.873826498272045,0.875528401545026,0.794901197663943,0.820237418487195,0.855230354998468,0.802374922236592,1,0.830472885834566,0.535756937018604
"VCaP",0.556117916305575,0.801249503080246,0.775650342965977,0.803490899366016,0.718514424255663,0.940217888585009,0.593093083610217,0.504118610357074,0.842913976042229,0.466925910317342,0.304219373346154,0.636323849692051,0.865848233263426,0.907681396740316,0.813011963055505,0.911035141671815,0.693483482920565,0.898081966486406,0.772264450016246,0.647607834770757,0.791553430293185,0.898382310022048,0.758186327477477,0.489629441585838,0.86923496866136,0.693969312492221,0.74238694471987,0.740672960319555,0.538629184957046,0.735461399232253,0.448754917876178,0.951436698931365,0.394012324032696,0.940408530603191,0.748536236564721,0.887979123695321,0.886616566919799,0.953134825033135,0.947122979004775,0.566421146605595,0.912611992844423,0.962935630859759,0.713067217497257,0.776282442783027,0.887393064923967,0.917349941404936,0.867479697170215,0.665970553305842,0.546651594188674,0.788689555641783,0.848126681447392,0.61100102427922,0.826430021310462,0.853502434686516,0.698275235308109,0.935546710255359,0.906224840221771,0.847189332595192,0.253870859242937,0.760368436523152,0.385691930836318,0.735155248796933,0.840569809220967,0.814390941257983,0.907032629099165,0.401008098683018,0.827083716447639,0.671469816509049,0.635108610704816,0.918899271923117,0.493878673534102,0.741155096329103,0.4121019014638,0.493978465471888,0.786941249020239,0.433707654475102,0.81797428986986,0.759476150600628,0.71070587759446,0.749431306154331,0.750529200617697,0.895256076840943,0.830472885834566,1,0.425975863374998
"VM-CUB-1",0.902606853312055,0.75913983107131,0.622518172486438,0.664430319050774,0.812576931266578,0.626824738681919,0.518178744215582,0.933008904736027,0.530524126178832,0.864930457119334,0.755260606860232,0.874273991755958,0.530773256297331,0.549211839499663,0.720267103912593,0.47008047232598,0.430240295923347,0.72351552105845,0.275297973918415,0.666417378129114,0.743149380824912,0.272288913760719,0.453542975513486,0.941893126519732,0.686044550213024,0.879572617768682,0.167225628935535,0.0510455794076554,0.971059854592063,0.290079254857203,0.893889340129538,0.444642539485261,0.0532110037590541,0.60991671880106,0.71399844282569,0.384293078518228,0.452941424548027,0.541064003871652,0.407632180476973,0.836885169076608,0.561311463393699,0.527998950102459,0.739240848815991,0.315993130991637,0.525498939776041,0.698537032577503,0.682570121432632,0.584580360028896,0.137758169704108,0.664451989547293,0.806186680325678,0.215475098338915,0.575070301509154,0.261218631398598,0.819720514771568,0.516469557931291,0.651888599585658,0.654561712232881,0.036978075123471,0.39092128985384,0.899505664144872,0.697883042685939,0.508947681348441,0.299919278798476,0.579379980807875,0.0534936159663043,0.686137429533621,0.561358389090787,0.882987501974428,0.28137710432116,0.79539338862784,0.249479002097184,0.846218736903799,0.918829961891651,0.338228135231175,0.952275183663487,0.68186685203526,0.670676819457627,0.105629821528161,0.604659572412037,0.54652295624705,0.578408416907165,0.535756937018604,0.425975863374998,1
